gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx1250,256,6976,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.5598,auto,0.0,822.97,285.41
gfx1250,256,6983,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0265,auto,0.0,414.82,3367.74
gfx1250,256,6983,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8761,auto,0.0,802.31,343.42
gfx1250,256,6983,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2152,auto,0.0,867.67,336.09
gfx1250,256,6983,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8906,auto,0.0,887.92,368.02
gfx1250,256,6983,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7897,auto,0.0,1070.94,436.33
gfx1250,256,6983,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.5817,auto,0.0,816.82,283.15
gfx1250,256,7001,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0267,auto,0.0,412.48,3348.57
gfx1250,256,7001,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8776,auto,0.0,803.08,343.45
gfx1250,256,7001,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0678,auto,0.0,990.02,383.11
gfx1250,256,7001,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8949,auto,0.0,885.96,366.88
gfx1250,256,7001,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7693,auto,0.0,1102.11,448.62
gfx1250,256,7001,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.5843,auto,0.0,818.11,283.30
gfx1250,256,7063,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0255,auto,0.0,436.42,3542.37
gfx1250,256,7063,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8793,auto,0.0,808.55,344.78
gfx1250,256,7063,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2051,auto,0.0,884.95,341.34
gfx1250,256,7063,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8673,auto,0.0,922.21,380.73
gfx1250,256,7063,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7510,auto,0.0,1139.07,462.24
gfx1250,256,7063,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.6037,auto,0.0,819.19,282.65
gfx1250,256,7090,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0253,auto,0.0,440.22,3572.94
gfx1250,256,7090,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8844,auto,0.0,807.03,343.69
gfx1250,256,7090,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2391,auto,0.0,863.96,332.78
gfx1250,256,7090,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8684,auto,0.0,924.56,381.21
gfx1250,256,7090,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7490,auto,0.0,1146.38,464.59
gfx1250,256,7090,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.6596,auto,0.0,805.06,277.34
gfx1250,256,7096,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0255,auto,0.0,437.29,3549.16
gfx1250,256,7096,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8840,auto,0.0,808.06,344.03
gfx1250,256,7096,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2541,auto,0.0,854.39,329.00
gfx1250,256,7096,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8681,auto,0.0,925.72,381.57
gfx1250,256,7096,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7497,auto,0.0,1146.36,464.44
gfx1250,256,7096,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.6330,auto,0.0,813.86,280.27
gfx1250,256,7097,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0256,auto,0.0,436.64,3543.82
gfx1250,256,7097,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8815,auto,0.0,810.48,345.05
gfx1250,256,7097,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2173,auto,0.0,880.28,338.95
gfx1250,256,7097,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8682,auto,0.0,925.76,381.57
gfx1250,256,7097,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7510,auto,0.0,1144.56,463.69
gfx1250,256,7097,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.6266,auto,0.0,815.97,280.98
gfx1250,256,7104,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0252,auto,0.0,443.94,3603.06
gfx1250,256,7104,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8857,auto,0.0,807.40,343.63
gfx1250,256,7104,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2545,auto,0.0,855.08,329.13
gfx1250,256,7104,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8762,auto,0.0,918.17,378.31
gfx1250,256,7104,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7429,auto,0.0,1158.06,469.00
gfx1250,256,7104,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7383,auto,0.0,783.44,269.67
gfx1250,256,7108,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0255,auto,0.0,439.27,3565.11
gfx1250,256,7108,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8800,auto,0.0,813.13,346.00
gfx1250,256,7108,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.1039,auto,0.0,972.22,374.14
gfx1250,256,7108,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8693,auto,0.0,925.96,381.45
gfx1250,256,7108,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7521,auto,0.0,1144.58,463.45
gfx1250,256,7108,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.6385,auto,0.0,813.55,279.97
gfx1250,256,7113,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0254,auto,0.0,440.26,3573.05
gfx1250,256,7113,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8830,auto,0.0,810.93,344.98
gfx1250,256,7113,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2173,auto,0.0,882.33,339.46
gfx1250,256,7113,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8691,auto,0.0,926.86,381.73
gfx1250,256,7113,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7521,auto,0.0,1145.39,463.66
gfx1250,256,7113,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.6287,auto,0.0,817.15,281.13
gfx1250,256,7115,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0255,auto,0.0,438.77,3561.00
gfx1250,256,7115,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8806,auto,0.0,813.32,345.97
gfx1250,256,7115,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.1886,auto,0.0,903.84,347.70
gfx1250,256,7115,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8689,auto,0.0,927.28,381.87
gfx1250,256,7115,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7525,auto,0.0,1145.19,463.54
gfx1250,256,7115,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.6276,auto,0.0,817.73,281.30
gfx1250,256,7147,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0255,auto,0.0,440.28,3572.96
gfx1250,256,7147,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8813,auto,0.0,816.37,346.75
gfx1250,256,7147,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0498,auto,0.0,1027.96,394.80
gfx1250,256,7147,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8696,auto,0.0,930.76,382.71
gfx1250,256,7147,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7549,auto,0.0,1146.63,463.40
gfx1250,256,7147,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.6434,auto,0.0,816.50,280.36
gfx1250,256,7164,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0255,auto,0.0,442.11,3587.64
gfx1250,256,7164,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8841,auto,0.0,815.73,346.21
gfx1250,256,7164,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0294,auto,0.0,1050.80,403.22
gfx1250,256,7164,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8709,auto,0.0,931.57,382.74
gfx1250,256,7164,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7534,auto,0.0,1151.58,465.02
gfx1250,256,7164,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.6567,auto,0.0,814.33,279.34
gfx1250,256,7186,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0266,auto,0.0,424.16,3441.82
gfx1250,256,7186,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8937,auto,0.0,809.39,343.17
gfx1250,256,7186,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2583,auto,0.0,862.33,330.53
gfx1250,256,7186,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9692,auto,0.0,839.62,344.60
gfx1250,256,7186,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7798,auto,0.0,1116.09,450.21
gfx1250,256,7186,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7259,auto,0.0,796.11,272.76
gfx1250,256,7192,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0263,auto,0.0,429.43,3484.52
gfx1250,256,7192,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8923,auto,0.0,811.39,343.93
gfx1250,256,7192,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2492,auto,0.0,869.29,333.10
gfx1250,256,7192,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9709,auto,0.0,838.84,344.18
gfx1250,256,7192,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8123,auto,0.0,1072.36,432.44
gfx1250,256,7192,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7074,auto,0.0,802.21,274.75
gfx1250,256,7212,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0262,auto,0.0,432.64,3510.44
gfx1250,256,7212,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8917,auto,0.0,814.12,344.77
gfx1250,256,7212,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2453,auto,0.0,874.49,334.76
gfx1250,256,7212,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9705,auto,0.0,841.55,344.97
gfx1250,256,7212,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8498,auto,0.0,1027.87,414.11
gfx1250,256,7212,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7732,auto,0.0,785.35,268.68
gfx1250,256,7228,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0263,auto,0.0,432.70,3510.73
gfx1250,256,7228,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8929,auto,0.0,814.87,344.84
gfx1250,256,7228,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2455,auto,0.0,876.25,335.16
gfx1250,256,7228,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9763,auto,0.0,838.37,343.41
gfx1250,256,7228,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8658,auto,0.0,1011.04,407.02
gfx1250,256,7228,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7889,auto,0.0,782.67,267.52
gfx1250,256,7237,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0260,auto,0.0,437.58,3550.29
gfx1250,256,7237,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8921,auto,0.0,816.63,345.44
gfx1250,256,7237,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2240,auto,0.0,892.73,341.31
gfx1250,256,7237,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9718,auto,0.0,843.37,345.32
gfx1250,256,7237,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.7719,auto,0.0,1135.46,456.91
gfx1250,256,7237,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8676,auto,0.0,762.14,260.37
gfx1250,256,7250,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0264,auto,0.0,432.25,3506.95
gfx1250,256,7250,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8922,auto,0.0,817.97,345.81
gfx1250,256,7250,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2624,auto,0.0,867.17,331.32
gfx1250,256,7250,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9754,auto,0.0,841.72,344.43
gfx1250,256,7250,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8675,auto,0.0,1012.17,407.05
gfx1250,256,7250,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7915,auto,0.0,784.32,267.75
gfx1250,256,7258,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0263,auto,0.0,433.85,3519.83
gfx1250,256,7258,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8932,auto,0.0,817.97,345.68
gfx1250,256,7258,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2410,auto,0.0,883.07,337.26
gfx1250,256,7258,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9717,auto,0.0,845.87,346.00
gfx1250,256,7258,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9160,auto,0.0,959.65,385.78
gfx1250,256,7258,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7470,auto,0.0,797.90,272.27
gfx1250,256,7267,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0265,auto,0.0,431.19,3498.19
gfx1250,256,7267,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8932,auto,0.0,818.99,345.97
gfx1250,256,7267,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2454,auto,0.0,881.05,336.34
gfx1250,256,7267,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9777,auto,0.0,841.72,344.16
gfx1250,256,7267,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8021,auto,0.0,1097.22,440.90
gfx1250,256,7267,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7794,auto,0.0,789.58,269.29
gfx1250,256,7272,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0265,auto,0.0,431.10,3497.39
gfx1250,256,7272,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8936,auto,0.0,819.22,345.99
gfx1250,256,7272,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2513,auto,0.0,877.50,334.90
gfx1250,256,7272,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9721,auto,0.0,847.18,346.31
gfx1250,256,7272,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8186,auto,0.0,1075.90,432.23
gfx1250,256,7272,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7377,auto,0.0,802.17,273.51
gfx1250,256,7287,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0264,auto,0.0,434.71,3526.55
gfx1250,256,7287,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8948,auto,0.0,819.75,345.99
gfx1250,256,7287,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2468,auto,0.0,882.51,336.57
gfx1250,256,7287,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9730,auto,0.0,848.10,346.45
gfx1250,256,7287,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9418,auto,0.0,937.09,376.20
gfx1250,256,7287,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7920,auto,0.0,788.19,268.52
gfx1250,256,7292,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0263,auto,0.0,435.68,3534.42
gfx1250,256,7292,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8952,auto,0.0,819.93,345.98
gfx1250,256,7292,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2569,auto,0.0,876.04,334.01
gfx1250,256,7292,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9753,auto,0.0,846.69,345.79
gfx1250,256,7292,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9259,auto,0.0,953.79,382.81
gfx1250,256,7292,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7795,auto,0.0,792.26,269.83
gfx1250,256,7308,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0269,auto,0.0,427.00,3463.89
gfx1250,256,7308,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8939,auto,0.0,822.97,347.02
gfx1250,256,7308,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2681,auto,0.0,870.19,331.52
gfx1250,256,7308,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9759,auto,0.0,848.01,346.08
gfx1250,256,7308,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.1430,auto,0.0,774.35,310.56
gfx1250,256,7308,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7918,auto,0.0,790.52,269.00
gfx1250,256,7309,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0269,auto,0.0,426.74,3461.78
gfx1250,256,7309,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8951,auto,0.0,821.96,346.58
gfx1250,256,7309,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.1107,auto,0.0,993.64,378.53
gfx1250,256,7309,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9743,auto,0.0,849.51,346.67
gfx1250,256,7309,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9637,auto,0.0,918.52,368.36
gfx1250,256,7309,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7057,auto,0.0,815.77,277.58
gfx1250,256,7323,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0269,auto,0.0,428.15,3473.07
gfx1250,256,7323,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8953,auto,0.0,823.33,346.94
gfx1250,256,7323,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2712,auto,0.0,869.86,331.15
gfx1250,256,7323,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9720,auto,0.0,853.19,347.95
gfx1250,256,7323,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9997,auto,0.0,887.18,355.56
gfx1250,256,7323,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7477,auto,0.0,804.84,273.65
gfx1250,256,7327,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0268,auto,0.0,430.35,3490.90
gfx1250,256,7327,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8948,auto,0.0,824.24,347.26
gfx1250,256,7327,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2629,auto,0.0,876.06,333.45
gfx1250,256,7327,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9722,auto,0.0,853.49,348.01
gfx1250,256,7327,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0421,auto,0.0,851.55,341.22
gfx1250,256,7327,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7722,auto,0.0,798.17,271.32
gfx1250,256,7331,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0270,auto,0.0,427.71,3469.45
gfx1250,256,7331,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8945,auto,0.0,824.96,347.51
gfx1250,256,7331,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2403,auto,0.0,892.46,339.62
gfx1250,256,7331,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9717,auto,0.0,854.40,348.32
gfx1250,256,7331,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0555,auto,0.0,841.15,336.99
gfx1250,256,7331,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7945,auto,0.0,792.23,269.24
gfx1250,256,7332,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0269,auto,0.0,428.69,3477.40
gfx1250,256,7332,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8945,auto,0.0,825.10,347.55
gfx1250,256,7332,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2615,auto,0.0,877.61,333.96
gfx1250,256,7332,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9745,auto,0.0,852.02,347.33
gfx1250,256,7332,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0655,auto,0.0,833.39,333.86
gfx1250,256,7332,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7751,auto,0.0,797.87,271.15
gfx1250,256,7335,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0267,auto,0.0,431.89,3503.28
gfx1250,256,7335,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8958,auto,0.0,824.23,347.13
gfx1250,256,7335,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2802,auto,0.0,865.13,329.16
gfx1250,256,7335,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9738,auto,0.0,853.03,347.69
gfx1250,256,7335,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9657,auto,0.0,919.94,368.49
gfx1250,256,7335,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7849,auto,0.0,795.39,270.26
gfx1250,256,7344,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0269,auto,0.0,430.19,3489.48
gfx1250,256,7344,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8946,auto,0.0,826.36,347.90
gfx1250,256,7344,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2707,auto,0.0,872.65,331.87
gfx1250,256,7344,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9725,auto,0.0,855.18,348.43
gfx1250,256,7344,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0405,auto,0.0,854.82,342.26
gfx1250,256,7344,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7975,auto,0.0,792.79,269.25
gfx1250,256,7350,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0270,auto,0.0,428.47,3475.46
gfx1250,256,7350,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8950,auto,0.0,826.71,347.95
gfx1250,256,7350,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2587,auto,0.0,881.74,335.23
gfx1250,256,7350,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9784,auto,0.0,850.74,346.52
gfx1250,256,7350,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.1373,auto,0.0,782.70,313.29
gfx1250,256,7350,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8033,auto,0.0,791.78,268.81
gfx1250,256,7355,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0269,auto,0.0,430.45,3491.50
gfx1250,256,7355,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8961,auto,0.0,826.24,347.68
gfx1250,256,7355,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2313,auto,0.0,901.97,342.84
gfx1250,256,7355,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9787,auto,0.0,851.10,346.59
gfx1250,256,7355,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.1331,auto,0.0,786.13,314.60
gfx1250,256,7355,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7818,auto,0.0,798.45,271.00
gfx1250,256,7369,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0267,auto,0.0,434.26,3522.28
gfx1250,256,7369,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8954,auto,0.0,828.43,348.38
gfx1250,256,7369,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2698,auto,0.0,876.25,332.84
gfx1250,256,7369,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9740,auto,0.0,856.81,348.70
gfx1250,256,7369,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0894,auto,0.0,819.22,327.63
